7387	4.664082	1.076886	2
5563	14.181157	1.532438	3
69592	11.622274	0.892082	1
39763	9.640386	0.168719	3
2570	5.060216	0.688775	2
24040	9.209094	0.079862	3
28696	1.543663	1.237939	1
50201	3.488797	0.367320	1
34355	11.065923	0.446367	3
15605	5.531215	1.064994	2
53125	2.017082	0.620009	1
2621	2.494818	1.105661	2
12669	0.000000	1.074927	2
15266	2.617589	0.745797	2
5080	5.454070	0.508721	2
19038	3.272395	0.093132	2
44937	3.356748	0.973263	1
72984	8.853252	0.721482	1
71508	8.239388	1.482089	1
4384	0.000000	0.755851	2
26279	11.290933	0.375084	3
4157	2.413782	1.290777	2
7190	1.845976	0.161299	2
58614	7.908693	1.163252	3
24206	10.786016	0.668045	3
10817	0.000000	0.580573	2
35492	7.635122	1.161405	3
39278	3.659029	0.888128	1
27273	11.944157	0.179657	3
5213	2.669451	0.919039	2
43129	6.612989	1.653460	3
43858	9.364309	0.271979	3
17618	4.372494	0.060921	2
24921	2.164263	0.633670	2
39625	1.972948	1.065874	1
51260	4.874059	1.142130	1
9370	0.397850	0.741974	2
35779	3.592904	1.179559	3
9473	5.400369	0.804897	2
67838	10.574882	1.557030	1
43913	2.207983	1.080531	1
38893	10.761253	1.088263	3
80558	15.525267	1.575906	1
48362	5.974938	1.512938	1
47707	9.532446	1.468579	3
11730	1.304156	1.633269	2
10655	7.033132	0.959367	2
7732	0.858189	1.626655	2
52835	4.825409	0.128579	1
50267	1.984438	1.060700	1
10058	3.678304	1.463045	2
36666	6.802279	0.764836	3
30873	10.627789	1.008875	3
34317	10.627592	1.499973	3
6580	2.213091	1.574100	2
9368	0.000000	1.029045	2
7759	0.129123	0.497835	2
66271	2.835220	1.410862	1
12396	1.801798	0.167190	2
19560	4.380851	0.468665	2
35316	9.719683	1.691812	3
8045	1.180051	1.106798	2
13069	0.000000	1.094470	2
11617	0.000000	1.104945	2
62228	5.751164	0.609638	1
44205	8.964712	0.409761	3
63820	7.011593	0.571045	1
51912	10.323224	1.447354	3
40667	0.209226	0.154092	1
67638	9.912149	0.461896	1
11349	0.000000	0.509248	2
34032	10.883223	1.109488	3
37385	9.321550	0.344907	3
73579	11.970847	0.903601	1
72634	14.380040	0.747443	1
42589	7.335043	0.550203	3
39162	8.606103	0.428142	3
39082	12.498838	0.520660	3
15592	3.569951	0.619194	2
41340	11.202746	0.014692	3
11063	3.364440	0.523313	2
32183	13.158359	0.272156	3
29394	8.691674	0.293247	3
35488	9.871022	0.870468	3
6468	5.639354	0.166674	2
38370	10.738200	0.641615	3
32469	3.077959	1.616296	1
23106	3.108785	1.031641	1
60478	5.662817	1.315025	1
31813	8.401404	0.075117	3
37149	1.902976	0.753464	1
28791	1.752041	0.814858	1
5078	4.073274	1.190510	2
41542	0.826327	1.539142	1
33935	3.416171	1.153207	1
26726	6.389368	0.549474	2
63967	9.133899	0.146400	1
16744	2.379876	0.069330	2
34769	8.813982	0.598817	3
59246	3.204676	1.349822	1
24248	10.656460	0.900708	3
72336	7.788925	0.099271	1
51196	9.848129	0.749316	3
54235	6.097219	1.164605	3
45808	13.050214	1.140158	3
48853	8.686450	1.243629	3
35211	10.180530	0.106168	3
10800	1.212593	1.463081	2
38763	11.401085	0.033332	3
73055	10.101409	0.264880	1
36160	2.946776	0.402517	1
10512	2.992473	0.881968	2
30487	9.875341	1.698847	3
36242	9.366720	0.885917	3
42022	11.114549	1.639550	3
24864	9.930585	1.116362	3
11201	5.513293	1.267815	2
7281	1.468375	0.543902	2
31875	13.770628	0.993110	3
26808	8.582694	0.679271	3
11824	1.901507	1.303534	2
7000	0.000000	1.064712	2
40008	3.651294	0.857719	1
32792	2.244608	0.541476	1
13639	1.550091	0.491836	2
33551	12.236235	1.663546	3
67988	9.477613	1.137608	1
7359	4.771271	0.648671	2
25974	6.242644	1.295876	1
30608	4.610054	0.436399	1
31416	1.817029	1.566778	1
43428	2.445860	1.568078	1
59627	3.989129	0.455527	1
46507	10.632431	0.725884	3
7897	7.638985	1.283173	2
29288	7.006020	0.531605	3
39972	1.955867	1.003367	1
23144	7.595432	1.124415	1
32916	8.616687	0.628169	3
6986	5.624315	0.869781	2
18702	2.689010	1.248579	2
24311	7.361616	0.668700	3
32704	9.679676	0.915203	3
32586	13.883981	1.444042	3
13654	5.284986	0.606636	2
60428	7.215608	1.003880	1
49880	1.272444	0.646695	1
14299	0.623971	1.409340	2
68686	10.361908	1.190848	1
35112	9.607570	0.613003	3
7859	0.712942	0.577666	2
29668	8.556253	0.647658	3
33335	2.349298	0.772698	1
18883	3.432099	1.306407	2
2558	0.000000	1.428193	2
9803	2.117824	0.302346	2
53492	3.803559	0.773561	1
26272	12.621194	0.980622	3
42698	11.627875	0.170289	3
27144	8.999289	0.822771	3
44158	11.950937	0.708492	3
13723	6.781376	1.222965	2
8292	2.762377	0.772273	2
0	2.465280	0.359648	2
0	3.195437	0.551815	2
23787	9.862732	0.634449	3
6806	5.424565	1.474399	2
62143	5.654657	0.211451	1
59564	10.782231	1.693763	1
69646	11.475504	0.884120	1
38636	11.237535	1.008350	3
37924	8.626376	0.428959	3
72476	7.313336	1.620562	1
10886	0.000000	0.254368	2
8855	0.000000	1.266181	2
68848	10.578833	0.629968	1
44195	10.801478	1.007071	3
7529	8.351576	1.641936	2
41625	9.818104	1.551364	3
13909	2.227201	0.525770	2
3396	3.756908	0.875354	2
22877	1.867766	1.244631	2
70625	8.301996	1.016103	1
34802	11.171033	0.432011	3
28820	9.166351	0.247101	3
58097	2.775476	1.522664	1
5330	4.249554	0.526433	2
17069	8.416820	0.069175	3
77504	11.329645	1.210228	1
33266	4.745636	1.136667	1
45625	8.106940	1.464701	3
68329	8.134757	0.533792	1
6523	2.802409	0.726146	2
33661	8.995726	0.439444	3
17721	7.617525	1.627841	2
30549	9.264909	1.053579	3
15206	4.336510	1.191230	2
38592	9.532114	1.090200	3
11516	0.000000	1.182258	2
16940	0.000000	0.210496	2
51529	12.965496	1.400101	3
63500	12.884926	1.367620	3
5782	4.820997	1.588743	2
63121	7.185521	0.231814	1
47846	9.836844	1.267199	3
6327	0.565081	1.647241	2
64963	9.137703	0.574273	1
24715	8.592030	1.553310	3
53944	0.232730	0.430876	1
18205	14.323861	1.400068	3
72139	9.640019	0.440278	1
22156	8.700665	0.584658	3
30688	6.439922	0.170877	3
67286	15.622201	0.733967	1
30245	10.432111	1.326040	3
6235	3.546636	0.785866	2
72647	9.786889	1.215173	1
14196	1.222999	1.178723	2
10030	2.560633	0.644516	2
15910	0.481071	0.746600	2
9432	2.043120	1.356242	2
69769	4.890868	0.546884	1
6667	9.461175	1.017699	2
1820	4.402884	0.980402	2
40427	11.338680	1.673597	3
50691	1.696730	0.198806	1
32033	3.164980	0.820391	1
36666	2.109999	1.216689	1
5273	3.222411	0.998478	2
40310	9.432464	0.581078	3
38766	13.386713	1.264241	3
69282	6.869575	1.364448	1
44906	11.661117	1.069782	3
58106	1.783315	1.311560	1
16384	4.298226	0.030596	2
44732	3.640406	1.212756	1
55178	1.410479	0.050114	1
40646	7.341002	0.652269	3
10396	2.782674	1.464116	2
10530	4.238495	0.599436	2
23293	2.376454	0.023317	1
24358	9.395695	1.608930	3
40426	11.691827	0.742156	3
51872	3.297171	1.679315	1
73013	12.293572	0.518983	1
1811	2.544182	0.634740	2
38747	4.701090	0.138891	1
46252	7.181217	1.356796	3
8918	5.537354	0.756772	2
67086	8.150168	0.931907	1
71905	11.222630	0.307617	1
67340	11.284732	0.431711	1
32373	9.236157	0.267226	3
7287	0.000000	0.421117	2
43685	11.374841	0.744998	3
15759	2.428033	0.950808	2
10369	10.661613	1.106217	3
43325	13.710022	0.285697	3
13155	0.000000	1.337572	2
11867	2.513815	1.686795	2
35842	9.359176	1.166039	3
7012	4.300403	1.003279	2
30525	14.258541	1.352833	3
77286	11.549978	1.639243	1
12623	5.428831	0.979157	2
26519	4.516341	0.362608	1
7445	4.300658	0.052981	2
53672	9.774300	0.858347	3
76003	7.455306	0.639778	1
56757	1.728937	0.047125	1
27678	3.157730	0.996653	1
36350	8.559015	1.679508	3
38188	11.612611	1.670530	3
73166	9.415881	1.508830	1
13744	7.187274	0.930924	2
65146	9.306974	1.210497	3
2057	4.830996	0.359065	2
76716	9.802048	0.626168	1
41153	2.722290	1.169327	1
7046	3.036877	0.454991	2
79445	16.498932	1.384417	1
64191	5.765095	1.567995	1
43738	6.228758	0.160733	3
9502	6.272057	0.225536	2
70347	6.619898	0.543030	1
44377	9.464982	0.968570	3
66612	8.771964	0.528032	1
41559	10.441414	0.334883	3
34394	3.655257	0.031668	1
56159	1.037911	0.824097	1
34540	10.430612	0.808036	3
15728	4.169669	1.539352	2
9892	2.284068	1.367575	2
76797	15.073826	0.548344	1
55570	3.062876	0.923315	1
32037	13.601760	1.144940	3
13319	0.929241	1.694625	2
5616	8.852094	1.179432	2
66097	9.254125	1.631795	1
25867	11.479334	1.606927	3
34167	9.199229	0.229203	3
26154	6.671267	1.253135	3
61008	7.855477	1.327249	1
9626	3.548152	0.478522	2
9925	3.834863	0.313527	2
12980	2.028534	0.519287	2
9557	3.840273	0.854350	2
66739	10.459028	1.120290	1
7159	6.906452	0.014991	2
0	0.000000	0.318551	2
2983	3.047776	0.731404	2
19390	0.000000	0.258602	2
61957	6.721159	1.061725	1
64183	5.262310	0.015661	1
24247	2.316282	1.281587	2
73433	8.895100	1.285293	1
39740	8.942163	1.137544	3
14352	0.000000	1.519395	2
2896	0.000000	1.191883	2
31646	0.976445	0.307859	1
70758	11.202486	0.028139	1
30745	9.643489	1.220355	3
77034	10.470151	0.302481	1
13918	1.889216	1.001485	2
42879	0.773329	1.576601	1
25568	9.164431	0.761217	3
11839	7.941883	0.094257	2
33388	6.000147	1.026725	1
17783	0.000000	1.030101	2
56101	5.367093	1.464708	1
34895	11.999741	0.443620	3
35231	11.464897	0.038691	3
12208	4.907470	0.579137	2
61286	9.492227	1.093240	3
43102	10.429654	0.515510	3
39052	12.645449	1.023861	3
11337	1.075511	0.385189	2
40506	10.326967	0.485663	3
14000	5.616166	0.695797	2
13847	0.000000	1.048583	2
44153	8.406281	0.353670	3
36024	7.764127	0.298192	3
49961	3.201317	0.594309	1
36665	13.295378	0.114405	3
22367	0.678549	0.810367	2
11833	2.601883	0.284798	2
41793	12.422930	1.561766	3
63732	3.728075	1.093721	1
79179	10.071028	0.604032	1
7532	1.060033	0.043031	2
67609	10.409358	0.209766	1
56946	3.413994	1.049549	1
39715	8.780692	0.481070	3
54208	4.027542	1.616236	1
14057	7.651696	1.382335	2
55612	0.000000	0.362626	1
36355	10.619728	0.001386	3
19813	10.338969	0.728407	3
38226	6.910285	0.932050	3
67071	12.682021	1.095316	1
45368	11.348493	1.363659	3
49094	10.603396	0.606151	3
7422	5.703401	0.924376	2
37333	7.765950	0.371249	3
53705	7.535303	1.261584	1
33417	11.664549	0.107760	3
12435	0.744836	0.155227	2
7152	0.310459	1.313055	2
6741	5.728198	0.819883	2
16573	3.515979	0.961844	2
16553	5.848375	1.127387	2
57361	1.532244	1.454190	1
31973	0.537178	0.799115	1
27942	11.549777	0.953358	3
46291	9.844617	0.139920	3
21539	9.344057	0.943385	3
79263	15.415518	1.641625	1
21085	10.295648	0.569616	3
26832	8.284906	0.109579	3
4245	4.525905	1.298622	2
32558	4.716340	0.319199	1
23739	8.408757	0.531264	3
9739	5.245379	0.144792	2
6533	5.745259	1.239228	2
64728	7.351416	0.447103	1
44495	9.813309	1.311169	3
53265	11.208256	1.540314	3
32413	9.837910	1.326569	3
40589	8.520979	0.828818	3
59499	9.300609	0.296684	1
15014	2.612504	0.174854	2
37098	3.420536	1.507714	1
5010	3.351206	0.440224	2
17270	0.000000	1.476382	2
39410	6.516310	1.281435	3
32812	8.631311	1.401335	3
15350	0.775083	0.726166	2
47470	11.521063	1.215293	3
10674	0.000000	1.485742	2
0	0.277858	0.444608	2
9571	2.421663	0.936468	2
36503	8.052490	1.184459	3
15712	7.325766	1.133651	3
69421	13.238366	0.594811	1
18554	10.678554	0.155875	3
48282	7.202331	0.281872	3
63094	3.948206	0.404335	1
21802	10.273952	1.224473	3
8653	0.000000	0.328179	2
75079	11.595198	1.275596	1
6071	4.027108	0.228344	2
59534	5.030178	1.579939	1
61288	4.978706	0.157998	1
43755	9.953585	1.655434	3
22235	7.683632	0.908722	3
18521	3.894634	0.095228	2
37995	11.373018	0.479786	3
18504	12.563737	1.285013	3
54566	4.618332	0.162162	1
41677	9.716185	1.353647	3
38977	10.740364	0.778615	3
77185	13.658161	0.615458	1
68664	11.770016	0.853873	1
56199	2.175292	1.130816	1
29329	9.862032	1.679781	3
8885	4.752698	0.967964	2
80460	16.169654	0.579057	1
42951	9.383804	0.489283	3
36033	8.104544	0.008295	3
37994	9.270117	0.382163	3
28688	9.829470	0.267044	3
24499	2.049561	0.463253	1
32519	3.924021	0.671542	1
4323	2.772937	1.377888	2
41769	9.849158	0.595306	3
27942	13.560836	0.199704	3
9477	6.697729	0.042490	2
1194	5.811408	0.706252	2
6221	4.285090	1.490358	2
10628	3.409431	1.511591	2
69054	12.100711	0.004831	1
66153	9.307713	0.101667	1
45942	2.113208	0.080672	1
37567	3.545214	1.588738	1
75100	12.469374	1.677434	1
11233	3.059985	0.166014	2
55788	12.112162	0.448218	3
48078	11.502476	0.634878	3
3979	2.702121	0.049109	2
66385	8.738268	0.121083	1
14362	0.000000	1.170249	2
12714	5.643737	1.686642	2
17849	5.634736	1.336072	2
5683	0.621710	0.881412	2
17945	1.720236	0.146185	2
53051	2.947596	1.622790	1
28271	8.743992	0.707171	3
58475	8.650797	0.861054	3
71669	13.895875	0.348617	1
62755	9.350894	0.533676	1
77246	13.574103	1.326380	1
11048	0.000000	1.002557	2
39479	11.225939	1.258625	3
38896	11.141273	0.007880	3
56774	6.401520	0.032722	1
8962	2.846886	1.698802	2
12935	6.282497	0.108353	2
9353	8.666689	1.057647	2
11551	3.154834	1.328330	2
7563	4.619645	0.592131	2
6638	6.709608	1.049237	2
68515	11.588226	0.561709	1
39344	11.288851	1.597593	3
44270	7.842269	0.830346	3
11921	10.122244	0.352985	2
37098	6.990165	0.691264	3
71260	10.718541	0.237874	1
9057	2.877611	0.043680	2
76262	14.073512	1.123274	1
22276	4.931809	0.848355	1
75760	12.628604	1.042580	1
7719	6.156396	0.956981	2
47080	12.877371	1.027375	3
14212	5.256389	0.093207	2
4709	0.466459	0.768203	2
15402	3.262347	0.237267	2
5604	0.000000	0.849969	2
26111	3.282895	1.239540	1
34636	8.262388	0.567500	3
6088	5.126204	0.862900	2
26295	9.545271	0.986688	3
42307	11.586361	1.332868	3
12538	4.183969	1.424515	2
6316	6.883674	1.563422	2
51511	4.955281	0.023476	1
48203	2.590264	0.683725	1
78251	14.923328	1.031881	1
53170	0.640646	0.456413	1
9247	10.474976	0.742772	3
42791	11.157505	0.279096	3
56665	0.000000	0.982325	1
59497	0.000000	0.765195	1
17161	0.000000	1.119958	2
5367	2.653028	0.023285	2
62743	4.901889	0.354020	1
40178	9.077145	0.808587	3
30204	11.949195	1.315709	3
5557	2.791854	0.266760	2
51933	4.606234	1.138535	1
12369	5.509057	0.566694	2
4529	3.450682	1.520796	2
39404	3.109543	1.174679	1
68164	10.311473	1.574975	1
37817	12.854609	1.563623	3
42137	6.763342	0.776414	3
38654	8.414228	0.988559	3
22231	3.593068	0.169655	1
45798	1.924893	0.824949	1
9936	1.645205	0.720438	2
48917	4.407619	0.805826	1
26886	10.544881	0.406700	3
27806	4.658435	0.182009	1
9207	8.143399	1.463395	2
17378	4.499328	1.666024	2
8921	0.869730	0.968253	2
36307	11.991829	0.991163	3
54447	10.040517	0.344325	3
4219	5.291189	1.495577	2
42922	2.298390	0.637852	1
12283	1.519243	0.437379	2
30765	8.805966	1.086983	3
20328	1.874180	1.079132	2
9017	7.362296	0.235425	2
22975	13.665753	1.082738	3
15667	1.120963	1.201514	2
40437	3.913800	0.169846	1
0	6.162782	1.074919	2
11208	8.128386	0.874936	2
6100	3.094288	0.251292	2
26409	10.583204	1.186882	3
36398	2.595884	0.441393	1
29138	12.644930	1.676525	3
38083	11.032218	0.851859	3
45211	8.807585	1.548923	3
57407	9.334219	0.146353	3
59716	11.598278	0.438442	1
28929	3.165859	0.945990	1
14505	4.026291	0.449829	2
10682	0.552943	1.423360	2
62623	8.612002	1.627649	1
7811	1.937849	0.103023	2
79802	11.908326	1.537937	1
30368	10.627151	1.450779	3
39361	9.564001	0.729472	3
32307	11.843640	0.176248	3
30739	2.868475	0.916906	1
26680	6.795747	0.438028	3
20170	4.119791	0.643908	2
78015	12.540907	1.688581	1
16773	4.245725	0.916658	2
32915	11.681636	0.590543	3
33293	4.684766	0.038693	1
0	3.086631	0.384562	2
68855	11.282131	0.517428	1
35222	4.001853	0.798058	1
72739	12.376802	0.445823	1
28580	2.844505	0.377873	1
71773	10.559196	0.450954	1
59719	3.859931	0.371267	1
11304	3.647262	0.264468	2
15122	2.459015	1.415874	2
2555	0.000000	0.001125	2
13620	0.000000	0.686324	2
34220	10.740390	0.111759	3
15804	5.467274	0.325015	2
24698	12.577925	0.461570	3
78276	10.905241	0.188213	1
6858	6.813490	1.215896	2
7399	2.979251	0.023084	2
75957	17.283956	1.384811	1
34534	11.491956	0.485574	3
7852	1.137588	0.459282	2
23558	5.656181	1.022318	1
58076	2.253673	1.400057	1
40128	14.590822	1.536482	3
30520	11.017815	1.414215	3
32057	11.450029	1.286732	3
4733	2.749815	0.591573	2
15235	0.000000	1.384193	2
11597	0.000000	0.490761	2
47901	1.777131	0.945346	1
76724	12.601655	1.372332	1
22877	11.207327	0.665647	3
70778	8.487527	0.029167	1
6482	0.013091	1.011455	2
12501	2.035013	1.062151	2
42157	4.804310	0.298967	1
67428	7.642830	1.233071	1
48800	13.607789	0.976386	3
3710	0.000000	1.359849	2
27110	8.146029	1.271274	3
11220	0.000000	1.517179	2
45219	9.165616	1.133264	3
31410	12.220893	1.110113	3
63041	7.186321	0.426252	1
7440	0.000000	0.234512	2
1320	0.231497	0.003314	2
31644	8.308539	0.843357	3
43956	10.066106	0.184867	3
70401	12.646689	0.288506	1
54709	3.150390	1.550711	1
54187	11.500424	0.928639	3
15593	5.657252	1.578104	2
83363	12.924906	0.516404	1
34348	10.579056	1.057316	3
64622	5.344688	0.834741	1
27641	2.864895	0.814368	1
40172	7.756406	0.981294	3
74221	15.620435	1.569139	1
9813	3.004431	1.488950	2
46081	8.891160	0.890539	3
14749	4.374822	0.193820	2
11678	0.603637	0.842039	2
21791	9.076805	1.059198	3
68061	7.870648	0.966943	1
26082	10.901766	1.458489	3
16047	1.365706	0.221437	2
43786	7.418650	0.517791	3
13715	3.779408	1.236300	2
5273	1.717718	1.497259	2
37554	6.009002	0.207036	1
37320	9.255125	0.560223	3
34207	2.912050	0.329400	1
8288	9.254983	1.291949	2
73924	9.271471	0.367535	1
12550	4.066685	0.053717	2
46545	5.479198	0.354720	1
64629	10.521069	1.107907	1
29468	9.408587	1.404466	3
9244	3.382363	1.600220	2
12133	4.672974	0.590112	2
38556	13.937257	0.484713	3
20775	7.864341	0.961744	3
49109	2.829175	1.023172	1
27821	10.319853	0.551340	3
48774	12.624513	0.389097	3
79486	9.817097	0.516040	1
0	5.216838	0.561369	2
12297	5.926383	1.063214	2
41550	9.270126	0.934553	3
